SAROJANI BANJARE,Dongargarh,Bharatiya Janata Party,51531

TARUN KUMAR HATHEL,Dongargarh,Independent,6699

MISHRI LAL MARKANDE,Dongargarh,Bahujan Samaj Party,5388

DILIP KUMAR LAHARE,Dongargarh,Gondvana Gantantra Party,1407

YUVRAJ SIRMAUR,Dongargarh,Independent,1312

ANIL KUMAR UMARE,Dongargarh,Ambedkarite Party of India,1033

YEESHU CHANDEY,Dongargarh,Aam Aadmi Party,887

VIJENDRA BORKER,Dongargarh,Independent,880

MOHAN KOTLE,Dongargarh,Independent,593

None of the Above,Dongargarh,None of the Above,3896

ARUN VORA,Durg City,Indian National Congress,64981

CHANDRIKA CHANDRAKAR,Durg City,Bharatiya Janata Party,43900

PRATAP MADHYANI,Durg City,Janta Congress Chhattisgarh (J),20634

KANCHAN SHENDRE,Durg City,Independent,1733

DR. S. K. AGRAWAL,Durg City,Aam Aadmi Party,1701

SUBHASH KUMAR PAUL,Durg City,India Praja Bandhu Party,554

KAMLESH KUMAR NAGARCHI,Durg City,Independent,553

BRAMHA TIWARI,Durg City,Independent,462

ANOOP KUMAR PANDEY,Durg City,Independent,398

AATMA RAM SAHU,Durg City,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),375

BALDEV SINGH SAHU,Durg City,Chhattisgarh Swabhiman Manch,339

RAS BIHARI BARI,Durg City,Independent,319

SUNIL KUMAR MARKANDEY,Durg City,Ambedkarite Party of India,309

ARUN KUMAR JOSHI,Durg City,Independent,269

TAMESHWAR TIWARI,Durg City,Akhil Bharat Hindu Mahasabha,262

BRAJESH KUMAR YADAV,Durg City,Samajwadi Party,257

SURYA NARAYAN SONWANI,Durg City,Pichhara Samaj Party United,234

MAHELKA BEGUM SHEKH,Durg City,Independent,148

SURESH KUMAR VERMA,Durg City,Independent,128

SUJATA SINGH,Durg City,Bhartiya Panchyat Party,123

ADVOCATE RAMRATAN SAHU,Durg City,Independent,63

None of the Above,Durg City,None of the Above,1471

TAMRADHWAJ SAHU,Durg Gramin,Indian National Congress,76208

JAGESHWAR SAHU,Durg Gramin,Bharatiya Janata Party,49096

DR. BALMUKUND DEWANGAN,Durg Gramin,Janta Congress Chhattisgarh (J),11485

CHUMMAN LAL DESHMUKH,Durg Gramin,Independent,2819

BALMUKUND DEWANGAN,Durg Gramin,Independent,2069

BADRI PRASAD PARKAR,Durg Gramin,Chhattisgarh Swabhiman Manch,1336

ISHWARI KURRE,Durg Gramin,Aam Aadmi Party,1286

SATISH PARAKH,Durg Gramin,Democratic Party of India,970

JAGESHWAR KUMAR SAHU,Durg Gramin,Independent,553

None of the Above,Durg Gramin,None of the Above,2603

KUNWER SINGH NISHAD,Gunderdehi,Indian National Congress,110369

DEEPAK TARACHAND SAHU,Gunderdehi,Bharatiya Janata Party,54975

RAJENDRA KUMAR RAI,Gunderdehi,Janta Congress Chhattisgarh (J),8648

RAMAN KUMAR  SAHU,Gunderdehi,Independent,1835

NAMRATA SONI,Gunderdehi,Aam Aadmi Party,1261

CHANDRAHAS KALICHARAN SAHU,Gunderdehi,Bhartiya Panchyat Party,909

DHANNULAL MARKANDE,Gunderdehi,Independent,671

BUDHELAL KOSLE,Gunderdehi,Independent,655

NEETA SAHU,Gunderdehi,Shiv Sena,582

MITHILESH PISDA,Gunderdehi,Ambedkarite Party of India,513

GAURAV KUMAR CHANDRAKAR,Gunderdehi,Independent,496

TAMRAJDHWAJ SAHU,Gunderdehi,Chhattisgarh Swabhiman Manch,429

LEDGU RAM,Gunderdehi,Rashtriya Jansabha Party,347

None of the Above,Gunderdehi,None of the Above,5014

REKHCHAND JAIN,Jagdalpur,Indian National Congress,76556

SANTOSH BAFNA,Jagdalpur,Bharatiya Janata Party,49116

MANGALRAM KASHYAP,Jagdalpur,Communist Party of India,3020

AMIT PANDEY,Jagdalpur,Janta Congress Chhattisgarh (J),2801

NASEEM QURESHI,Jagdalpur,Independent,2306

PAPPURAM NAG,Jagdalpur,Independent,1382

SURENDRA CHALKI,Jagdalpur,India Praja Bandhu Party,1233

KARIYA DIWAN,Jagdalpur,Shiv Sena,1081

JAGATRAM NAG,Jagdalpur,Independent,1075

ROHIT SINGH ARYA,Jagdalpur,Aam Aadmi Party,861

SAROJ YADAV,Jagdalpur,Rashtriya Jansambhavna Party,717

PALANRAM SAHU,Jagdalpur,Independent,488

SHYAM GHOSH,Jagdalpur,Bhartiya Panchyat Party,475

MUNNARAM BAGHEL,Jagdalpur,Independent,410

SHIVCHARAN,Jagdalpur,Akhil Bharat Samagra Kranti Party,389

SALIM RAZA,Jagdalpur,Independent,357

PURUSHOTTAM SHUKLA,Jagdalpur,Rashtriya Gondvana Party,346

VIRENDRA  VAIDH(SINHA),Jagdalpur,Rashtriya Jansabha Party,335

VIMLESH DUBEY,Jagdalpur,Samajwadi Party,287

NANDLAL GUPTA(NANDU BHAIYYA),Jagdalpur,Bhartiya Naujawan Inklav Party,267

YASHODA VISHWAKARMA,Jagdalpur,Independent,213

None of the Above,Jagdalpur,None of the Above,936

KESHAV PRASAD CHANDRA,Jaijaipur,Bahujan Samaj Party,64774

KAILASH SAHU,Jaijaipur,Bharatiya Janata Party,43087

ANIL KUMAR CHANDRA,Jaijaipur,Indian National Congress,38594

NARSINGH SINHA,Jaijaipur,Independent,1286

SAHEB LAL CHANDRA,Jaijaipur,Independent,1156

RESHAMLAL KHUNTE,Jaijaipur,Independent,1134

SANTOSH KUMAR JATWAR,Jaijaipur,Ambedkarite Party of India,1036

MARTAND SINGH BANAFAR,Jaijaipur,Aam Aadmi Party,1026

RAM SAY KASHYAP,Jaijaipur,Independent,964

PITAMBER DEEWAR,Jaijaipur,Shiv Sena,773

RAJ KUMAR CHANDRA,Jaijaipur,Independent,435

SHANTI KUMAR RATRE (WAKIL),Jaijaipur,Gondvana Gantantra Party,333

None of the Above,Jaijaipur,None of the Above,1527

NARAYAN CHANDEL,Janjgir-champa,Bharatiya Janata Party,54040

MOTILAL DEWANGAN,Janjgir-champa,Indian National Congress,49852

BYAS NARAYAN KASHYAP,Janjgir-champa,Bahujan Samaj Party,33505

SANJAY KUMAR SHARMA,Janjgir-champa,Aam Aadmi Party,1538

SUDHIR YADAV,Janjgir-champa,Communist Party of India,1422

RAMLALLA SATNAMI,Janjgir-champa,Independent,1161

MAYARAM NAT,Janjgir-champa,Independent,978

AAJAD MAHENDRA DEWANGAN,Janjgir-champa,Independent,868

ASHOK CHOWDHARY,Janjgir-champa,Nationalist Congress Party,755

BHOLARAM SATNAMI,Janjgir-champa,Independent,372

INNAL BIND,Janjgir-champa,Nirbal Indian Shoshit Hamara Aam Dal,311

AJAY KUMAR DEWANGAN,Janjgir-champa,Independent,295

SANJAY PRAKASH SAO,Janjgir-champa,Bhartiya Kisan Party,282

SANTOSH KUMAR KASHYAP (BUDENA WALE),Janjgir-champa,National Democratic Peoples Front,281

SHIV BHANU SINGH KSHATRY,Janjgir-champa,Janata Dal  (United),219

None of the Above,Janjgir-champa,None of the Above,1240

VINAY KUMAR BHAGAT,Jashpur,Indian National Congress,71963

GOVIND RAM BHAGAT,Jashpur,Bharatiya Janata Party,63937

PRADEEP SINGH,Jashpur,Independent,10646

NAN RAM BHARDWAJ,Jashpur,Independent,4784

KRIPA SHANKAR BHAGAT,Jashpur,Samajwadi Party,2551

VISHNU RAM,Jashpur,Independent,2394

ROHIT LAKRA,Jashpur,Aam Aadmi Party,2281

GAGANMATI BHAGAT,Jashpur,Bahujan Samaj Party,2081

EMMANUEL KERKETTA,Jashpur,Republican Party of India (A),1886

RENUKA BHAGAT,Jashpur,Independent,1634

SUKRU BHAGAT,Jashpur,Bhartiya Tribal Party,1005

HARSH KUJUR,Jashpur,Bahujan Mukti Party,899

None of the Above,Jashpur,None of the Above,4317

SHISHUPAL SHORI,Kanker,Indian National Congress,69053

HIRA MARKAM,Kanker,Bharatiya Janata Party,49249

HEMLAL MARKAM,Kanker,Gondvana Gantantra Party,6206

RAMSAHAY KORRAM,Kanker,Bahujan Samaj Party,3014

BISHAL DHRUW,Kanker,Aam Aadmi Party,2016

DEEPAK KUMAR USENDI,Kanker,Independent,1882

None of the Above,Kanker,None of the Above,3323

SHAKUNTALA SAHU,Kasdol,Indian National Congress,121422

GAURISHANKAR AGRAWAL,Kasdol,Bharatiya Janata Party,73004

PARMESHWAR YADU,Kasdol,Janta Congress Chhattisgarh (J),18170

RAMESHWAR PRASAD KAIWART,Kasdol,Bahujan Samaj Party,9558

JAGJEEWAN KUMAR NARANGE,Kasdol,Independent,3917

KRISHNA KANT PANDEY,Kasdol,Independent,2128

CHHABI LAL KANWAR,Kasdol,Bhartiya Shakti Chetna Party,1917

DASRU RAM PAIKARA,Kasdol,Independent,1560

TARACHAND KASHYAP,Kasdol,Independent,1485

CHARAN DAS,Kasdol,Independent,1370

DHARMU PRABHUWA,Kasdol,Independent,1288

ASHOK SAHU,Kasdol,Independent,1098

SHAKUNTALA SAHU,Kasdol,Nationalist Congress Party,1009

GYANPRAKASH,Kasdol,Independent,789

SANJAY BANJARE,Kasdol,Janata Congress,741

PROFESSOR DR. SHANTI KUMAR KAIWARTYA,Kasdol,Independent,735

GOVIND SAHU,Kasdol,Independent,734

MANHARAN SAHU,Kasdol,Shiv Sena,577

RADHE LAL CHANDRAKAR,Kasdol,Chhattisgarh Swabhiman Manch,519

DR. SAHDEV DANDEKAR,Kasdol,Janata Dal  (United),484

SHYAMA CHARAN SAHU,Kasdol,Aam Aadmi Party,453

SHANKAR LAL TANDAN,Kasdol,Independent,423

NILKANTH VERMA,Kasdol,Independent,406

SANTOSH KUMAR MARKANDEY,Kasdol,Independent,387

PURAN LAL KATHOTRE,Kasdol,Independent,324

RAHUL KAIWARTYA,Kasdol,Independent,307

DURGESHWAR PRASAD SAHU,Kasdol,Independent,297

PRABHAT KUMAR YADAV,Kasdol,Independent,244

PRANNATH SAHU,Kasdol,Independent,181

None of the Above,Kasdol,None of the Above,1588

PURUSHOTTAM KANWAR,Katghora,Indian National Congress,59227

LAKHANLAL DEWANGAN,Katghora,Bharatiya Janata Party,47716

GOVIND SINGH RAJPUT,Katghora,Janta Congress Chhattisgarh (J),30509

LALIT MANIKPURI,Katghora,Gondvana Gantantra Party,4520

SAPURAN KULDEEP,Katghora,Communist Party of India  (Marxist),4113

CHANDRAKANT DIXENA CHANDU,Katghora,Aam Aadmi Party,1278

MADHURI KAIWART,Katghora,Bharat Bhoomi Party,1155

BHARATLAL SHROTE,Katghora,Independent,1070

DILIP SINGH KANWAR,Katghora,Ambedkarite Party of India,895

PURUSHOTTAM SINGH KANWAR,Katghora,Janata Congress,645

None of the Above,Katghora,None of the Above,2867

AKBAR BHAI,Kawardha,Indian National Congress,136320

ASHOK SAHU,Kawardha,Bharatiya Janata Party,77036

RAMKHILAWAN DAHARIYA,Kawardha,Independent,6604

AGAM DAS ANANT,Kawardha,Janta Congress Chhattisgarh (J),6250

RAM KUMAR SAHU,Kawardha,Independent,2947

REKHACHAND BAGHEL,Kawardha,Independent,1990

MALESH KUMAR MARKAM,Kawardha,Gondvana Gantantra Party,1475

MOHIT SAHOO,Kawardha,Independent,1265

BHOJ KUMAR BANJARA,Kawardha,Independent,903

SIYADEVI PENDRO,Kawardha,Independent,701

AGHAN SINGH YADAV,Kawardha,Samajwadi Party,547

KAMLESH TIWARI DAMRUWALE,Kawardha,Independent,468

ASHOK SAHU,Kawardha,Chhattisgarh Swabhiman Manch,465

KRITI DEVI SINGH (YOGESHWR RAJ SINGH),Kawardha,Independent,459

GOPAL SINGH KHUSARO,Kawardha,Independent,438

KAUSHAL KUMAR MOHLE,Kawardha,Independent,402

AJAY PALI (BABA),Kawardha,Shiv Sena,381

AKBAR AJMER,Kawardha,Independent,342

SANTLAL DHURWEY,Kawardha,Independent,296

SUSHIL KUMAR SATYAVANSHI,Kawardha,Independent,268

SEWARAM PATRE,Kawardha,Independent,233

None of the Above,Kawardha,None of the Above,949

SANT RAM NETAM,Keshkal,Indian National Congress,73470

HARISHANKAR NETAM,Keshkal,Bharatiya Janata Party,56498

JUGALKISHOR BODH,Keshkal,Bahujan Samaj Party,4903

KAMLESH KUMAR SALAM,Keshkal,Aam Aadmi Party,2791

RADHIKA SODI,Keshkal,Communist Party of India,2180

SURESH KUMAR NETAM,Keshkal,Independent,2078

BINDESH RANA,Keshkal,Janata Dal  (United),2008

HIRAU RAM SHORI,Keshkal,Independent,1963

None of the Above,Keshkal,None of the Above,6113

DEVWRAT SINGH,Khairagarh,Janta Congress Chhattisgarh (J),61516

KOMAL JANGHEL,Khairagarh,Bharatiya Janata Party,60646

GIRWAR JANGHEL,Khairagarh,Indian National Congress,31811

SARJU JANGHEL,Khairagarh,Independent,4060

DINESH SINGH,Khairagarh,Shiv Sena,1775

GYANENDRA KUMAR VERMA,Khairagarh,Independent,1456

YOGENDRA KUMAR THAKUR (MARKAM),Khairagarh,Independent,1343

MANOJ GUPTA,Khairagarh,Aam Aadmi Party,1209

SANTOSH DESHMUKH,Khairagarh,Independent,1114

MAHAVEER JANGHEL,Khairagarh,Independent,599

AAM AADMI MAHESH JANGHEL,Khairagarh,Independent,528

RAJESH VERMA,Khairagarh,Ambedkarite Party of India,525

AJAY SINGH,Khairagarh,Independent,326

TIJAU RAM JANGHEL,Khairagarh,Independent,282

BHUSHAN BANJARE,Khairagarh,Independent,251

None of the Above,Khairagarh,None of the Above,3068

DWARIKADHISH YADAV,Khallari,Indian National Congress,96108

MONIKA DILIP SAHU,Khallari,Bharatiya Janata Party,39130

PARESH BAGBAHARA,Khallari,Janta Congress Chhattisgarh (J),12649

BHEKHLAL SAHU URF BHEKHU,Khallari,Independent,5228

BASANTA THAKUR,Khallari,Nationalist Congress Party,2972

MOHINI RAJENDRA PANDE,Khallari,Independent,1376

BHUKHAN LAL SAHU,Khallari,Independent,1219

BHUWANLAL SAHU,Khallari,Independent,935

CHAMPALAL PATEL,Khallari,Independent,829

SANTOSH CHANDRAKAR,Khallari,Aam Aadmi Party,764

NAND KUMAR NISHAD,Khallari,Pichhara Samaj Party United,683

LOKESWAR CHANDRAKAR (LOKU),Khallari,Shiv Sena,665

KUMAR GOND,Khallari,Gondvana Gantantra Party,577

DAYARAM,Khallari,Independent,529

JAGESHWAR (JUGNU) CHANDRAKAR,Khallari,Independent,421

TEJSINGH,Khallari,Independent,343

ROSHAN TANDE,Khallari,Independent,332

GOVARDHAN NISHAD,Khallari,Rashtriya Jansabha Party,269

RAMAWATAR DHRUW,Khallari,Independent,168

MO. SARFARAJ,Khallari,Independent,103

None of the Above,Khallari,None of the Above,499

UMESH PATEL,Kharsia,Indian National Congress,94201

OP CHOUDHARY,Kharsia,Bharatiya Janata Party,77234

VIJAY SHARMA,Kharsia,Independent,1252

NARAYAN SIDAR,Kharsia,Bahujan Samaj Party,965

AMAR AGRAWAL,Kharsia,Aam Aadmi Party,600

RAMESH KUMAR AGRAWAL,Kharsia,Independent,333

DHANMATI RATHIA,Kharsia,Ambedkarite Party of India,306

SAKRAMATI SITRAM SIDAR,Kharsia,Gondvana Gantantra Party,235

BHOGILAL YADAV (ADVOCATE),Kharsia,Independent,201

UMMED SINGH RATHIA,Kharsia,Independent,156

STAR RAMKUMAR,Kharsia,Sunder Samaj Party,155

None of the Above,Kharsia,None of the Above,2368

CHHANNI CHANDU SAHU,Khujji,Indian National Congress,71733

HIRENDRA KUMAR SAHU,Khujji,Bharatiya Janata Party,44236

JARNAIL SINGH BHATIYA,Khujji,Janta Congress Chhattisgarh (J),14507

MADAN LAL NETAM,Khujji,Independent,6766

RAMKRISHN YADU,Khujji,Independent,3536

DEVI LAL MARKAM,Khujji,Independent,2699

ARJUN SINGH THAKUR (KORRAM ),Khujji,Ambedkarite Party of India,1031

KAMAL DAS SAHU,Khujji,Independent,910

RAMESH YADAV,Khujji,Aam Aadmi Party,839

ANITA SINHA,Khujji,Pichhara Samaj Party United,830

DEV PARSHAD YADAV (RAJU),Khujji,Shiv Sena,791

TIJU RAM SAHU,Khujji,Independent,771

CHANDRA PRAKASH SINHA,Khujji,Gondvana Gantantra Party,626

KEDAR RAM YADAV,Khujji,Independent,535

SURENDRA SINGH,Khujji,Janata Dal  (United),438

AKIL BHAI,Khujji,Independent,421

None of the Above,Khujji,None of the Above,1383

MOHAN MARKAM,Kondagaon,Indian National Congress,61582

LATA USENDI,Kondagaon,Bharatiya Janata Party,59786

NARENDRA NETAM,Kondagaon,Bahujan Samaj Party,4769

RAMCHANDRA NAG,Kondagaon,Communist Party of India,3883

SUKHARAM NETAM,Kondagaon,Independent,2906

None of the Above,Kondagaon,None of the Above,5146

KAWASI LAKHMA,Konta,Indian National Congress,31933

DHANIRAM BARSE,Konta,Bharatiya Janata Party,25224

MANISH KUNJAM,Konta,Communist Party of India,24549

VIJAY SODI,Konta,Chhattisgarh Swabhiman Manch,1660

BUDHRAM KARTAMI,Konta,Bahujan Samaj Party,1660

RAMDEV BAGHEL,Konta,Aam Aadmi Party,1619

None of the Above,Konta,None of the Above,4468

JAISINGH AGRAWAL(JAISINGH BHAIYA),Korba,Indian National Congress,70119

VIKAS MAHTO,Korba,Bharatiya Janata Party,58313

RAM SINGH AGRAWAL(CHACHA),Korba,Janta Congress Chhattisgarh (J),20938

VISHAL KELKAR(ENGINEER),Korba,Independent,4859

RAM LAL SURYWANSHI,Korba,Independent,1210

RAJESH PANDEY,Korba,Independent,914

VIKAS KUMAR MAHTO,Korba,Nationalist Congress Party,671

SHERE HAQUE,Korba,Independent,636

ANUP AGRAWAL,Korba,Aam Aadmi Party,632

AMARNATH AGRAWAL(AMARNATH MATIMANCH),Korba,Independent,573

LAKHAN LAL DEWANGAN,Korba,Samajwadi Party,385

DHARMENDRA SINGH DHRUW,Korba,Ambedkarite Party of India,309

MADHUR ROBERTS( GURUJI),Korba,Rashtriya Gondvana Party,271

RAJJAK ALI,Korba,Independent,267

RAM CHARAN PATEL,Korba,Independent,254

DHANSAI MADHUKAR(DR. D.S. MADHUKAR),Korba,Chhattisgarh Vikas Ganga Rashtriya Party,173

DUDEN KHANDE,Korba,Independent,127

PAWAN MAHANT,Korba,Independent,124

SUSHIL KUMAR VISHVAKARMA,Korba,Independent,123

SATRUDHAN SAHU,Korba,Independent,105

None of the Above,Korba,None of the Above,1014

RENU AJIT JOGI,Kota,Janta Congress Chhattisgarh (J),48800

KASHI RAM SAHU,Kota,Bharatiya Janata Party,45774

VIBHOR SINGH,Kota,Indian National Congress,30803

BALARAM ARMO,Kota,Gondvana Gantantra Party,8163

HARISH CHANDEL,Kota,Aam Aadmi Party,4953

DR. URMILA SINGH MARKO,Kota,Rashtriya Gondvana Party,1590

HARISH KUMAR MANDWA,Kota,Independent,1326

VIRENDRA KUMAR NETAM,Kota,Ambedkarite Party of India,1052

SHAMBHU PRASAD SHARMA ADVOCATE,Kota,Bharat Bhoomi Party,975

SANDEEP SINGH PORTE,Kota,Independent,791

MAHANT JAG KUMAR SHARMA,Kota,Independent,760

None of the Above,Kota,None of the Above,3942

U. D. MINJ,Kunkuri,Indian National Congress,69896

BHARAT SAI,Kunkuri,Bharatiya Janata Party,65603

BENJAMIN MINJ,Kunkuri,Bahujan Samaj Party,1970

ASUNDEV SAI,Kunkuri,Aam Aadmi Party,1842

SUSHILA SAI PAINKRA,Kunkuri,Independent,1619

KAMLESHWAR RAM NAYAK,Kunkuri,Independent,1574

MUKTI MINJ,Kunkuri,Independent,1571

BALRAM KUNWAR,Kunkuri,Ambedkarite Party of India,1106

BODH SAI,Kunkuri,Bhartiya Tribal Party,1047

KAUSHAL KUMAR OHDAR,Kunkuri,Independent,908

SHYAM SUNDAR MARAVI,Kunkuri,Gondvana Gantantra Party,888

SATMAN SAI,Kunkuri,Chhattisgarhi Samaj Party,480

INDRANATH PAINKRA,Kunkuri,Independent,458

MANOHAR TIRKEY,Kunkuri,Republican Party of India (A),340

None of the Above,Kunkuri,None of the Above,2129

AJAY CHANDRAKAR,Kurud,Bharatiya Janata Party,72922

NEELAM CHANDRAKAR,Kurud,Independent,60605

LAXMIKANTA SAHU,Kurud,Indian National Congress,26483

KANHAIYA LAL SAHU,Kurud,Bahujan Samaj Party,2888

YUGESHWAR SAHU,Kurud,Independent,1341

NEERA CHANDRAKAR,Kurud,Independent,1253

TEJENDRA KUMAR TODEKAR,Kurud,Aam Aadmi Party,1252

AJIT AGRAWAL,Kurud,Independent,672

DINESH SAHU,Kurud,Independent,609

CHANDRAHAS SAHU,Kurud,Independent,353

RAGHUNANDAN SAHU,Kurud,Janata Dal  (United),347

DOMAR SINGH,Kurud,Independent,339

None of the Above,Kurud,None of the Above,3470

CHAKRADHAR SINGH SIDAR,Lailunga,Indian National Congress,81770

SATYANAND RATHIYA,Lailunga,Bharatiya Janata Party,57287

HRIDYA RAM RATHIYA,Lailunga,Janta Congress Chhattisgarh (J),12195

DARSHAN SIDAR,Lailunga,Gondvana Gantantra Party,2470

SHIVPAL BHAGAT,Lailunga,Independent,2000

SURESH KUMAR KUJUR,Lailunga,Independent,1559

GOVIND SINGH NETI,Lailunga,Independent,1052

SUNIL MINJ,Lailunga,Bhartiya Tribal Party,841

None of the Above,Lailunga,None of the Above,4092

DHARMJEET SINGH,Lormi,Janta Congress Chhattisgarh (J),67742

TOKHAN SAHU,Lormi,Bharatiya Janata Party,42189

SHATRUHAN (SONU) CHANDRAKAR,Lormi,Indian National Congress,16669

LALIT SAHU,Lormi,Independent,3706

SANAT KUMAR SAHU  (S/O BHUWAN LAL SAHU),Lormi,Independent,2526

TIRITH RAM,Lormi,Independent,1719

THA. MAHENDRA SINGH CHHATRI,Lormi,Aam Aadmi Party,1053

RAMKUMAR GHRITLAHRE,Lormi,Independent,941

SANAT KUMAR SAHU (S/O BANIHAR SAHU),Lormi,Independent,861

SANTOSH KUMAR SAHU,Lormi,Independent,852

RAMAVTAR NISHAD,Lormi,Shiv Sena,848

MILAU RAM YADAV,Lormi,Samajwadi Party,458

HARISH KUMAR KURREY,Lormi,Ambedkarite Party of India,405

HEERA SINGH KASHYAP,Lormi,Independent,363

PARDESHI RAM,Lormi,Independent,356

MANOJ KUMAR DHURVE,Lormi,Independent,335

PADARATH LAL SAHU,Lormi,Independent,304

ARUN KUMAR BANJARA,Lormi,Independent,274

None of the Above,Lormi,None of the Above,1143

DR. PRITAM RAM,Lundra,Indian National Congress,77773

VIJAYNATH SINGH,Lundra,Bharatiya Janata Party,55594

SUMITRA SINGH PAIKRA,Lundra,Independent,1949

PRADEEP BARWA,Lundra,Aam Aadmi Party,1884

MAYA BHAGAT,Lundra,Bahujan Samaj Party,1804

RAM PRASAD TEKAM,Lundra,Independent,1799

CHAKRADHARI SINGH,Lundra,Nationalist Congress Party,1567

MEENA SINGH TEKAM,Lundra,Communist Party of India  (Marxist),1562

RAM KUMAR SINGH,Lundra,Independent,1252

SUNA RAM EKKA,Lundra,Independent,1169

FRANSISKA TIRKEY,Lundra,Pichhara Samaj Party United,704

BHARAT SINGH MARAVI,Lundra,Independent,655

PARASNATH LAKRA,Lundra,Independent,529

CHAIN SAI KINDO,Lundra,Independent,511

NIRANJAN BARWA,Lundra,Independent,502

None of the Above,Lundra,None of the Above,2626

VINOD SEVAN LAL CHANDRAKAR,Mahasamund,Indian National Congress,49356

POONAM CHANDRAKAR,Mahasamund,Bharatiya Janata Party,26290

TRIBHUWAN MAHILANG,Mahasamund,Janta Congress Chhattisgarh (J),24839

MANOJ KANT SAHU,Mahasamund,Independent,21911

DR VIMAL CHOPRA,Mahasamund,Independent,21160

T.K. DADSENA,Mahasamund,Independent,1552

PANKAJ SAHU,Mahasamund,Independent,1445

PUJA DHRUW,Mahasamund,Independent,1270

ASHOK SONI,Mahasamund,Ambedkarite Party of India,1000

SANJAY YADAV,Mahasamund,Aam Aadmi Party,764

GANGU RAM THAKUR,Mahasamund,Independent,734

DEJIRANI NETAM,Mahasamund,Gondvana Gantantra Party,710

PARASRAM DHRUW LAHANGAR WALE,Mahasamund,Chhattisgarhi Samaj Party,642

KAUSHAL DEWANGAN,Mahasamund,Independent,560

KRISHNA KUMAR CHANDRAKAR,Mahasamund,Rashtriya Jansabha Party,361

None of the Above,Mahasamund,None of the Above,2085

DR. VINAY JAISWAL,Manendragarh,Indian National Congress,35819

SHYAM BIHARI JAISWAL,Manendragarh,Bharatiya Janata Party,31745

LAKHAN LAL SHRIVASTAVA (PANI WALE BABA),Manendragarh,Janta Congress Chhattisgarh (J),12907

ADITYA RAJ DAVID,Manendragarh,Gondvana Gantantra Party,11564

SATISH KUMAR SINGH,Manendragarh,Aam Aadmi Party,1004

DEEPAK KUMAR,Manendragarh,Independent,805

DIGAMBER SINGH,Manendragarh,Independent,766

JALJEET SINGH POYA,Manendragarh,Rashtriya Gondvana Party,526

DR. FLORENCE NIGHTINGLE SAGAR (DR. LAKRA MADAM),Manendragarh,Janata Dal  (United),374

PARATAP SINGH,Manendragarh,Bhartiya Panchyat Party,266

None of the Above,Manendragarh,None of the Above,2112

AJIT JOGI,Marwahi,Janta Congress Chhattisgarh (J),74041

ARCHANA PORTE,Marwahi,Bharatiya Janata Party,27579

GULAB SINGH RAJ,Marwahi,Indian National Congress,20040

RITU PANDRAM,Marwahi,Gondvana Gantantra Party,9978

CHANDRABHAN SINGH SHAYAM,Marwahi,Independent,5069

UMEND SINGH POTTAM,Marwahi,Shiv Sena,2140

LALJI MARKO,Marwahi,Aam Aadmi Party,1806

GULAB SINGH PAIKRA,Marwahi,Independent,1494

RAMLAL BHAINA,Marwahi,Independent,1422

KHELAN SINGH KORCHE,Marwahi,Ambedkarite Party of India,1100

None of the Above,Marwahi,None of the Above,4501

DR. KRISHNA MURTI BANDHI,Masturi,Bharatiya Janata Party,67950

JAYENDRA SINGH PATLE,Masturi,Bahujan Samaj Party,53843

DILIP LAHARIYA,Masturi,Indian National Congress,53620

HIRA GANDHARW,Masturi,Independent,1725

SANJAY TONDAN,Masturi,Independent,1400

HEMANT RAY,Masturi,Ambedkarite Party of India,1070

LAXMI PRASAD TANDAN,Masturi,Aam Aadmi Party,1061

JAGESHWAR PRASAD KURRE,Masturi,India Praja Bandhu Party,943

SAVITA GANDHARWA,Masturi,Independent,839

DHANESH KUMAR,Masturi,Shiv Sena,588

BARAN LAL KARIYARE,Masturi,Republican Party of India (A),375

None of the Above,Masturi,None of the Above,3437

INDRASHAH MANDAVI,Mohala-manpur,Indian National Congress,50576

KANCHAN MALA BHUARYA,Mohala-manpur,Bharatiya Janata Party,29528

SANJEET THAKUR,Mohala-manpur,Janta Congress Chhattisgarh (J),28740

SMT. KHAGESH THAKUR,Mohala-manpur,Independent,3769

RAJENDRA KUMAR USARE,Mohala-manpur,Gondvana Gantantra Party,1851

SIYARAM NUROTI,Mohala-manpur,Ambedkarite Party of India,1461

DHANESH KOLIYARE,Mohala-manpur,Independent,1394

PYARELAL KORATIA,Mohala-manpur,Shiv Sena,1371

