B YELLESH MADIGA,Goshamahal,Bahujan Mukti Party,83

B.V.RAMESH BABU,Goshamahal,Independent,76

SOMA THRINATH RAO,Goshamahal,Independent,64

MILIND RAJ SINGH,Goshamahal,Independent,53

None of the Above,Goshamahal,None of the Above,709

SATISH KUMAR VODITELA,Husnabad,Telangana Rashtra Samithi,117083

CHADHA VENKAT REDDY,Husnabad,Communist Party of India,46553

DEVASANI THIRUPATHIREDDY,Husnabad,Telangana Inti Party,4556

CHADA SRINIVASA REDDY,Husnabad,Bharatiya Janata Party,4309

NAGOJU KOTESHWARA CHARI,Husnabad,Bahujan Samaj Party,2392

AILENI MALLIKAARJUNA REDDY,Husnabad,Shiv Sena,1907

KAPARTHI RAGHU,Husnabad,Pyramid Party of India,1803

CHINTAKINDI SINGARAIAH,Husnabad,Independent,800

ERROLLA RAMESH,Husnabad,Republican Party of India (A),702

PONNALA  RAJENDER,Husnabad,Independent,630

BOINI  SRINIVAS,Husnabad,All India Samata Party,585

PONNAM SREENIVAS,Husnabad,Independent,573

GANNEBOINA RAJESHAM,Husnabad,Independent,566

KOMMULA RAVINDER,Husnabad,New India Party,433

DUMBALA PARSHARAMULU,Husnabad,Jai Swaraj Party,393

None of the Above,Husnabad,None of the Above,3534

EATALA RAJENDAR,Huzurabad,Telangana Rashtra Samithi,104840

KAUSHIK  REDDY PADI,Huzurabad,Indian National Congress,61121

BARIGE GATTAIAH YADAV,Huzurabad,Independent,2660

RAGHU PUPPALA,Huzurabad,Bharatiya Janata Party,1683

CHINTHA ANIL KUMAR,Huzurabad,Pyramid Party of India,1090

MAREPELLI MOGILAIAH,Huzurabad,Bahujan Samaj Party,1024

LINGAMPALLI SRINIVAS REDDY,Huzurabad,Marxist Communist Party of India (United),417

KATANGURI BUCHI REDDY,Huzurabad,All India Forward Bloc,385

KOURU LINGA REDDY,Huzurabad,Bahujana Left Party,338

PURELLA SRAVAN KUMAR,Huzurabad,Akhil Bharatiya Jan Sangh,250

None of the Above,Huzurabad,None of the Above,2867

UTTAM KUMAR REDDY NALAMADA,Huzurnagar,Indian National Congress,92996

SANAMPUDI SAIDIREDDY,Huzurnagar,Telangana Rashtra Samithi,85530

RAGHUMAREDDY MEKALA,Huzurnagar,Independent,4944

PAREPALLY SEKHAR RAO,Huzurnagar,Communist Party of India  (Marxist),2121

BOBBA BHAGYA REDDY,Huzurnagar,Bharatiya Janata Party,1555

RAMESH SUNKARA,Huzurnagar,Independent,1454

DASARI SRINIVASARAO,Huzurnagar,Bahujan Samaj Party,1018

KALVAKUNTLA RAMAIAH,Huzurnagar,Independent,736

BALU GUGULOTHU,Huzurnagar,Independent,727

MEDARI VEERAIAH,Huzurnagar,Independent,420

DESHAGANI SAMBASHIVA GOUD,Huzurnagar,Telangana Prajala Party,413

B. PADMA,Huzurnagar,Independent,260

MUDEM KOTIREDDY,Huzurnagar,Independent,210

BANDARU NAGARAJU,Huzurnagar,Independent,170

SAMULA SIVA REDDY,Huzurnagar,All India Forward Bloc,155

MALOTHU GOVIND NAIK,Huzurnagar,Aam Aadmi Party,135

None of the Above,Huzurnagar,None of the Above,1621

MANCHIREDDY KISHAN REDDY,Ibrahimpatnam,Telangana Rashtra Samithi,72581

MALREDDY RANGA REDDY,Ibrahimpatnam,Bahujan Samaj Party,72205

SAMA RANGA REDDY,Ibrahimpatnam,Telugu Desam,18053

ASHOK KOTHA,Ibrahimpatnam,Bharatiya Janata Party,17129

PAGADALA YADAIAH,Ibrahimpatnam,Communist Party of India  (Marxist),9106

BATANI KISTAIAH,Ibrahimpatnam,Independent,1220

T. RAJESHWARI,Ibrahimpatnam,Jatiya Mahila Party,1123

SAPAVAT DEVARAM NAYAK,Ibrahimpatnam,Independent,559

TIRUMAL REDDY. S,Ibrahimpatnam,Independent,470

SAMREDDY SHIV KESH REDDY,Ibrahimpatnam,Shiv Sena,467

SURAKANTI VIMALA REDDY,Ibrahimpatnam,Independent,396

K. RAVINDER REDDY,Ibrahimpatnam,Independent,356

BP GANESH MUDIRAJ,Ibrahimpatnam,Samajwadi Party,334

RANADHIR REDDY BANDARU,Ibrahimpatnam,Independent,331

NARLA SEETHA RAMAIAH YADAV,Ibrahimpatnam,Independent,299

SEEKA BALRAJ GOUD,Ibrahimpatnam,Jai Swaraj Party,280

KOTLA VASU,Ibrahimpatnam,Telangana Prajala Party,217

GANDHAM SATYANARAYANA VAMSHARAJ,Ibrahimpatnam,Social Justice Party of India,211

BACHIGALLA SAIDULU,Ibrahimpatnam,Nava Samaj Party,199

GURRAM PAPIREDDY,Ibrahimpatnam,Ambedkar National Congress,164

None of the Above,Ibrahimpatnam,None of the Above,1151

CHARLAKOLA LAXMA REDDY,Jadcherla,Telangana Rashtra Samithi,94598

DR. MALLU RAVI,Jadcherla,Indian National Congress,49516

DR. CHINNALA MADHUSUDHAN,Jadcherla,Bharatiya Janata Party,3601

NARSINGRAO,Jadcherla,Samajwadi Forward Bloc,2886

MARPADGA RAMESH REDDY,Jadcherla,Independent,1893

KONGALI SHREEKANT,Jadcherla,Bahujan Samaj Party,1470

SHIVA KUMAR,Jadcherla,Telangana Inti Party,1183

ANAND UMMADI,Jadcherla,Independent,941

GANGAPURAM ELLAIAH,Jadcherla,Independent,812

KATIKE. NAGULU,Jadcherla,Prajaa Swaraaj Party,604

AJAY KUMAR GHOSH DASARI,Jadcherla,Bahujana Left Party,579

V. DASRAM NAIK,Jadcherla,Bahujan Mukti Party,568

K. RAGHAVA REDDY,Jadcherla,Aam Aadmi Party,318

NADIMINTI SRINIVASULU,Jadcherla,Shiv Sena,200

KONGALA PANDU,Jadcherla,Samajwadi Party,196

None of the Above,Jadcherla,None of the Above,1117

M.SANJAY KUMAR,Jagtial,Telangana Rashtra Samithi,104247

THATIPARTHI JEEVAN REDDY,Jagtial,Indian National Congress,43062

RAVINDER REDDY MUDUGANTI,Jagtial,Bharatiya Janata Party,4817

VADLAMANI SATHYANARAYANA MURTHY,Jagtial,Pyramid Party of India,1640

KAITHI SHANKAR,Jagtial,Bahujan Samaj Party,1276

KURMACHALAM UMA MAHESHWAR,Jagtial,All India Forward Bloc,760

SIRIKONDA RAVI SHANKAR,Jagtial,Independent,593

INDURI SULOCHANA,Jagtial,Bahujana Left Party,486

SABBU JAGAN,Jagtial,Independent,413

AKULA SRIKANTH KUMAR,Jagtial,Independent,364

VEMULA KARNAKAR REDDY,Jagtial,Independent,352

None of the Above,Jagtial,None of the Above,1710

MUTHIREDDY YADAGIRI REDDY,Jangoan,Telangana Rashtra Samithi,91592

LAKSHMAIAH PONNALA,Jangoan,Indian National Congress,62024

LAXMAN BHIMA,Jangoan,Samajwadi Forward Bloc,10031

MERUGU SRINIVAS,Jangoan,Independent,3604

K.V.L.N. REDDY (RAJU),Jangoan,Bharatiya Janata Party,3122

UDUTHA RAVI YADAV,Jangoan,Communist Party of India  (Marxist),2691

SRINIVAS REDDY SHAKAMPALLY,Jangoan,Independent,1380

KOTHAPALLI SATISH KUMAR,Jangoan,Bahujan Samaj Party,1018

THUPPATHI SIDDULU,Jangoan,Nava Samaj Party,619

MAHENDER REDDY KONDETI,Jangoan,Independent,593

VENKATA RAJAIAH THATIKONDA,Jangoan,Samajwadi Party,589

UPENDAR JERIPOTHULA,Jangoan,Independent,576

MOHAN RAJU AKKALADEVI,Jangoan,Bahujana Rashtra Samithi,408

MANTHENA NARESH,Jangoan,Independent,395

NIMMA JAYARAM REDDY,Jangoan,Aam Aadmi Party,210

None of the Above,Jangoan,None of the Above,2616

MAGANTI GOPINATH,Jubilee Hills,Telangana Rashtra Samithi,68979

P.VISHNUVARDHAN REDDY,Jubilee Hills,Indian National Congress,52975

NAVEEN YADAV .V,Jubilee Hills,Independent,18817

RAVULA SRIDHAR REDDY,Jubilee Hills,Bharatiya Janata Party,8517

GONTI SREEKANTH,Jubilee Hills,Samaikyandhra Parirakshana Samithi,1626

MOHAMMED MERAJ KHAN,Jubilee Hills,Bahujan Samaj Party,478

ANJI BABU YADAV PEDDALA,Jubilee Hills,Bahujana Left Party,423

SYED MOHAMMED HUSSAIN,Jubilee Hills,Independent,342

B.SUSEEL KUMAR,Jubilee Hills,Prajaa Swaraaj Party,299

SYED MEHRAJ ALI,Jubilee Hills,Independent,263

L. K. SURENDER,Jubilee Hills,Independent,251

DERANGULA RAMACHANDRA RAO,Jubilee Hills,Independent,243

SAMPATH KUMAR DEVULAPALLY,Jubilee Hills,Independent,239

MOHD MAHBOOB ALAM,Jubilee Hills,Independent,194

SYED SALAUDDIN,Jubilee Hills,Aam Aadmi Party,187

SYED KHURSHEED,Jubilee Hills,Independent,128

MOHAMMED ZAKIUDDIN,Jubilee Hills,Majlis Markaz-e-Siyasee Party,126

SHAIK GHOUSE PASHA,Jubilee Hills,New India Party,61

None of the Above,Jubilee Hills,None of the Above,1547

HANMANTH SHINDE,Jukkal,Telangana Rashtra Samithi,77584

GANGARAM SOUDAGAR,Jukkal,Indian National Congress,41959

T. ARUNA THARA,Jukkal,Bharatiya Janata Party,18840

KARROLLA MOHAN,Jukkal,Independent,7727

LAXMAN,Jukkal,Bahujan Samaj Party,1764

BHARATH WAGHMARE,Jukkal,Bahujana Left Party,1102

G. SRINIVAS,Jukkal,India Praja Bandhu Party,570

None of the Above,Jukkal,None of the Above,1976

GURKA JAIPAL YADAV,Kalwakurthy,Telangana Rashtra Samithi,62892

ACHARY TALLOJU,Kalwakurthy,Bharatiya Janata Party,59445

CHALLA VAMSHI CHAND REDDY,Kalwakurthy,Indian National Congress,46523

GANGARAM SAI BABA,Kalwakurthy,Bahujan Samaj Party,2500

KATTA JANGAIAH,Kalwakurthy,Telangana Inti Party,1334

B. RAJU GOUD,Kalwakurthy,Independent,712

JAMMULA SRIKANTH,Kalwakurthy,Nationalist Congress Party,599

MEESAALA LAKSHMAIAH,Kalwakurthy,Independent,558

DERANGULA SHEKAR,Kalwakurthy,Independent,498

BALASWAMY GOUD SINGAM,Kalwakurthy,Bahujana Left Party,357

KETHAVATH JAIPAL,Kalwakurthy,Bahujan Mukti Party,345

ARJUN REDDY CHEEMARLA,Kalwakurthy,Independent,277

VISLAVATH HARYA NAYAK,Kalwakurthy,Jana Vaahini Party,187

ANTHIREDDY ARAVINDA REDDY,Kalwakurthy,Shiv Sena,180

V.AMARNATH,Kalwakurthy,India Praja Bandhu Party,151

None of the Above,Kalwakurthy,None of the Above,1359

GAMPA GOVARDHAN,Kamareddy,Telangana Rashtra Samithi,68167

MOHD. ALI SHABBIR,Kamareddy,Indian National Congress,63610

KATIPALLY VENKATA RAMANA REDDY,Kamareddy,Bharatiya Janata Party,15439

GOVARDAN M,Kamareddy,Samajwadi Forward Bloc,10537

KOTHAPALLI MALLAIAH,Kamareddy,Bahujan Samaj Party,791

PUTTA MALLIKARJUN,Kamareddy,Bahujana Left Party,699

ARROLA NAVEEN,Kamareddy,Independent,601

DUDUGU PANDURANGAM,Kamareddy,Aam Aadmi Party,562

K KISHAN,Kamareddy,Independent,351

None of the Above,Kamareddy,None of the Above,1471

GANGULA KAMALAKAR,Karimnagar,Telangana Rashtra Samithi,80983

BANDI SANJAY KUMAR,Karimnagar,Bharatiya Janata Party,66009

PONNAM PRABHAKAR,Karimnagar,Indian National Congress,39500

K. NAGESH,Karimnagar,Independent,3009

EDAVELLY RAMESH,Karimnagar,Telangana Karmika Raithu Rajyam Party,1562

DURVASA REDDY PAKALA,Karimnagar,Independent,1058

NAGUNOORI YELLAIAH,Karimnagar,Independent,951

T. ARUNA JYOTHI,Karimnagar,Pyramid Party of India,724

ANAGANDULA VENKANNA,Karimnagar,Bahujan Samaj Party,709

PULIKOTA RAMESH,Karimnagar,Independent,445

CHEEKOTI RAMESH,Karimnagar,Independent,430

WASEEMUDDIN AHMED,Karimnagar,Bahujana Left Party,333

SOMIDI VENU PRASAD,Karimnagar,Shiv Sena,283

KOTA SHYAM KUMAR,Karimnagar,Independent,259

BANDI SRINIVAS,Karimnagar,Independent,246

MUSKU MAHENDER REDDY,Karimnagar,Independent,204

DURGAM MOHAN,Karimnagar,Republican Party of India,185

P. SANTOSH,Karimnagar,Independent,177

MOLUMOORI DEENA DESHAI,Karimnagar,India Praja Bandhu Party,152

TEJ DEEP REDDY KOMATIREDDY,Karimnagar,All India Forward Bloc,149

KANUGULA NAVEEN KUMAR,Karimnagar,Bahujana Rashtra Samithi,144

MAMINDLA SANDEEP KUMAR,Karimnagar,Independent,128

YANAMALA MANJULA,Karimnagar,Dalita Bahujana Party,108

VURUMALLA VISHWAM,Karimnagar,Independent,100

MANETI RAJU,Karimnagar,Independent,96

None of the Above,Karimnagar,None of the Above,982

KAUSAR MOHIUDDIN,Karwan,All India Majlis-E-Ittehadul Muslimeen,87586

AMAR SINGH,Karwan,Bharatiya Janata Party,37417

T.JEEVAN SINGH,Karwan,Telangana Rashtra Samithi,24699

OSMAN BIN MOHAMMED AL HAJRI,Karwan,Indian National Congress,11231

MATANGI RAMESH KUMAR,Karwan,Independent,722

G. VITTAL,Karwan,Bahujana Left Party,466

SAYYAD RAHIMODDIN,Karwan,Bahujan Samaj Party,363

MOHAMMED IRFAN,Karwan,Aam Aadmi Party,317

RAVI KUMAR PURRA,Karwan,Independent,294

MOHAMMED LAIQ,Karwan,Majlis Bachao Tahreek,253

V. RAMESH,Karwan,Shiv Sena,231

V. NARSING RAO,Karwan,Telangana Inti Party,200

GEETHA THAKUR,Karwan,Anarakshit Samaj Party,198

DR. LUBNA SARWATH,Karwan,Socialist Party (India),155

FARHATH KHATIJA,Karwan,Loktantrik Sarvjan Samaj Party,154

MASURI RAJESH,Karwan,India Praja Bandhu Party,139

SATU JANGAIAH YADAV,Karwan,Independent,134

CHINNI RAKESH,Karwan,New India Party,129

None of the Above,Karwan,None of the Above,938

DANAM NAGENDER,Khairatabad,Telangana Rashtra Samithi,63068

CHINTALA RAMA CHANDRA REDDY,Khairatabad,Bharatiya Janata Party,34666

DASOJU SRAVAN KUMAR,Khairatabad,Indian National Congress,33549

GOVERDHAN REDDY MANNE,Khairatabad,Bahujan Samaj Party,4287

BANDELA KRANTHI KUMAR,Khairatabad,Samajwadi Forward Bloc,1152

MOHD MAJID,Khairatabad,Aam Aadmi Party,459

SHABAD RAMESH,Khairatabad,Independent,384

E HEMALATHA,Khairatabad,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),354

K. YADAGIRI,Khairatabad,Bahujana Left Party,226

VAIDYA PRAVEEN KUMAR,Khairatabad,Nationalist Congress Party,180

DR. MOHD. SHAFI UR RAHMAN,Khairatabad,Samajwadi Party,164

SYED HABEEB PASHA QUADRI,Khairatabad,Loktantrik Sarvjan Samaj Party,157

MOHAMMED AYUB,Khairatabad,Akhil Bharatiya Muslim League (Secular),120

SYED MUJEEB RAOOF,Khairatabad,Majlis Markaz-e-Siyasee Party,119

KUTHATI VIJAYA,Khairatabad,Independent,114

R.S. RANJEET KUMAR,Khairatabad,Independent,110

P. DANA LAXMI,Khairatabad,Jatiya Mahila Party,99

SYED AKTHER HUSSAIN,Khairatabad,Independent,98

K. NARESH KUMAR,Khairatabad,Independent,86

K. NAVEEN KUMAR,Khairatabad,Independent,77

P. JANAKI,Khairatabad,Ambedkar National Congress,75

MIDDE KRISHNA,Khairatabad,Independent,74

MOHD LATEEFUDDIN,Khairatabad,Independent,73

PAUL SATYANADHAN DAVID,Khairatabad,Bahujana Rashtra Samithi,67

GOWLIKAR AMRITH RAJ,Khairatabad,New India Party,66

M.A. AMJAD,Khairatabad,Samaikyandhra Parirakshana Samithi,59

GAJJELA RAMESH KUMAR,Khairatabad,Independent,52

M.D. MOIZ ALI,Khairatabad,Independent,50

P. GOVIND RAJ,Khairatabad,Independent,49

MOHAMMED KHAJA,Khairatabad,Independent,42

M. KALYANA RAMA KRISHNA,Khairatabad,Nava Bharat National Party,40

MOHAMMED AZIZUDDIN AHMED,Khairatabad,Independent,34

None of the Above,Khairatabad,None of the Above,1371

AJAY KUMAR PUVVADA,Khammam,Telangana Rashtra Samithi,102760

NAMA NAGESWARA RAO,Khammam,Telugu Desam,91769

VUPPALA SARADA,Khammam,Bharatiya Janata Party,2325

ANWAR RAICE,Khammam,Independent,2016

PALVANCHA RAMA RAO,Khammam,Bahujana Left Party,1091

ABDUL KAREEM SHAIK,Khammam,Bahujan Samaj Party,1023

RALLABANDI NARSIMHA CHARY,Khammam,Independent,562

KASINA ANANDAPRASAD,Khammam,Pyramid Party of India,387

RAPOLU KIRAN KUMAR,Khammam,Independent,282

SK. JAMEEL,Khammam,Independent,252

YECHU SUNIL,Khammam,Independent,185

APPARAO PATTIPATI,Khammam,Independent,150

TUMATI MADHU,Khammam,Independent,113

None of the Above,Khammam,None of the Above,3513

AJMERA REKHA,Khanapur,Telangana Rashtra Samithi,67138

RAMESH RATHOD,Khanapur,Indian National Congress,46428

ASHOK SATLA,Khanapur,Bharatiya Janata Party,23779

AJMEERA HARI NAIK,Khanapur,Bahujan Samaj Party,3553

THATRA BHEEMRAO,Khanapur,Telangana Jana Samithi,2412

NETHAWATH RAJENDAR,Khanapur,Independent,1436

ATHRAM BHEEM RAO,Khanapur,Peoples Republican Party,1251

THODASAM BHEEM RAO,Khanapur,Communist Party of India  (Marxist),863

PENDUR PRABHAKAR,Khanapur,Independent,841

KURSENGA ANITHA,Khanapur,Nava Praja Rajyam Party,685

TODASAM NAGORAO,Khanapur,Prem Janata Dal,548

LAVUDYA SUDHAN LAL,Khanapur,Telangana Prajala Party,446

None of the Above,Khanapur,None of the Above,2776

BOLLAM MALLAIAH YADAV,Kodad,Telangana Rashtra Samithi,89115

PADMAVATHI REDDY NALAMADA,Kodad,Indian National Congress,88359

ANJI YADAV,Kodad,Independent,5240

BURRI  SRIRAMULU,Kodad,Communist Party of India  (Marxist),3381

KUNDURU DEVENDER REDDY,Kodad,Telangana Inti Party,1508

JALLEPALLI ENKATESHWARLU,Kodad,Bharatiya Janata Party,1485

VELANGI RAJU ORSU,Kodad,Bahujan Samaj Party,741

PANDITI KRANTHI KUMAR,Kodad,Independent,610

SHAIK  MASTAN SAHEB,Kodad,Independent,530

GIDDE RAJESH,Kodad,Independent,506

PANDI PEDDA TIRUPATHAIAH,Kodad,Independent,327

AMBEDKAR DUNNA,Kodad,Jai Swaraj Party,287

PARYAVARANAM KOLLU LAKSHMINARAYANA,Kodad,Independent,265

DAIDA LINGAIAH,Kodad,Independent,171

GANGIREDDY KOTIREDDY,Kodad,Independent,123

None of the Above,Kodad,None of the Above,1240

PATNAM NARENDER REDDY,Kodangal,Telangana Rashtra Samithi,80754

ANUMULA REVANTH REDDY,Kodangal,Indian National Congress,71435

PURRA BALAKISHORE,Kodangal,Independent,4171

NAGURAO NAMAJI,Kodangal,Bharatiya Janata Party,2624

K. NAGABHUSHANAM CHARY,Kodangal,Independent,1140

MALKEDI BANSILAL,Kodangal,Bahujan Samaj Party,1041

G. SURESH KUMAR,Kodangal,Independent,694

DR. KADIRE KRISHNAIAH,Kodangal,Samajwadi Party,620

SRINIVAS,Kodangal,Pyramid Party of India,563

SAVITRAMMA,Kodangal,Mana Party,283

RATHOD SURYA NAYAK,Kodangal,Bahujan Mukti Party,253

VENKATESWARLU  KANNOJU,Kodangal,Bahujana Left Party,244

CH. VENKATRAMULU,Kodangal,Shiv Sena,139

LINGAM CHINNA SAYAPPA,Kodangal,All India Samata Party,126

None of the Above,Kodangal,None of the Above,1472

BEERAM HARSHAVARDHAN REDDY,Kollapur,Indian National Congress,80611

JUPALLY KRISHNA RAO,Kollapur,Telangana Rashtra Samithi,68068

AELLENI SUDHAKAR RAO,Kollapur,Bharatiya Janata Party,13154

ENDRAKANTI VENKATESH,Kollapur,Independent,3419

BINGI SAYANNA,Kollapur,Independent,1903

J.BHRAMAIAH CHARY,Kollapur,Bahujana Left Party,1658

CHIKKEPALLI SANJEEVULU,Kollapur,Bahujan Samaj Party,1537

KATTA VAMSHI GOUD,Kollapur,Independent,844

BARIGELA SWAROOPARANI YADAV,Kollapur,Samajwadi Party,807

HANMANTHU,Kollapur,Independent,437

MURALIDHAR GUPTA,Kollapur,Telangana Prajala Party,256

None of the Above,Kollapur,None of the Above,1182

KALVAKUNTLA VIDYASAGAR RAO,Koratla,Telangana Rashtra Samithi,84605

JUVVADI NARSINGA RAO,Koratla,Indian National Congress,53385

DR. J N VENKAT,Koratla,Bharatiya Janata Party,16046

MD. RASHEED KHAN,Koratla,Samajwadi Party,3540

PUPPALA LIMBADRI,Koratla,Bahujan Samaj Party,939

MADDENAPELLI RAMULU,Koratla,Independent,892

VEMULAA VIKRAM REDDY,Koratla,Independent,601

DAYYA RAGHU VEER,Koratla,Bahujan Mukti Party,489

RAJ PAL ERRA,Koratla,Bahujana Rashtra Samithi,290

JAGILAM RAMESH,Koratla,Independent,259

GANNARAPU BHUMAIAH,Koratla,Independent,205

AKULA HANMANDLU,Koratla,Independent,189

None of the Above,Koratla,None of the Above,2426

VANAMA VENKATESWARA RAO,Kothagudem,Indian National Congress,81118

JALAGAM VENKAT RAO,Kothagudem,Telangana Rashtra Samithi,76979

ADAVALLI KRISHNA,Kothagudem,Bahujana Left Party,5520

VAMSI KRISHNA ESSAMPALLI,Kothagudem,Independent,1943

BYREDDY PRABHAKAR REDDY,Kothagudem,Bharatiya Janata Party,1466

KOMARAM BUCHAIAH,Kothagudem,Independent,1161

VENKATESH DHARAVATH,Kothagudem,Independent,984

MEDABOINA VENKATESWAR RAO,Kothagudem,Independent,520

HANUMANTHA RAO SURAMPALLI,Kothagudem,Pyramid Party of India,475

BHUKYA CHANDRA SHEKAR,Kothagudem,Loktantrik Sarvjan Samaj Party,436

SATISH GUNDAPUNENI,Kothagudem,Aam Aadmi Party,408

RAMANAREDDY SUREDDY,Kothagudem,Independent,310

GUGULOTHU NARESH,Kothagudem,Independent,309

G. RAJESH NAIK,Kothagudem,Bahujan Mukti Party,206

AVUTAPALLI RAMALINGESWARA RAO,Kothagudem,Independent,186

AZAM SHAIK,Kothagudem,Independent,168

ANTAR SATISH,Kothagudem,Independent,129

None of the Above,Kothagudem,None of the Above,1103

MADHAVARAM KRISHNA RAO,Kukatpally,Telangana Rashtra Samithi,111612

NANDAMURI VENKATA SUHASINI,Kukatpally,Telugu Desam,70563

HARISH CHANDRA REDDY PANNALA,Kukatpally,Bahujan Samaj Party,12761

MADHAVARAM KANTHA RAO,Kukatpally,Bharatiya Janata Party,11943

BHOJ RAJ KOYALKAR,Kukatpally,Shramajeevi Party,1933

DASARI DEVANNA GOUD,Kukatpally,Pyramid Party of India,863

D N RADHA KRISHNA,Kukatpally,Independent,580

QUADRI S H,Kukatpally,Aam Aadmi Party,482

MARRI PRABHAKAR MUDIRAJ,Kukatpally,Independent,421

MURALI KRISHNA,Kukatpally,Anarakshit Samaj Party,358

MENGA PRABHAKAR,Kukatpally,Independent,312

RAGHUMUDRI NITHIN KINGSTAN,Kukatpally,India Praja Bandhu Party,283

CH. CHANDRA SEKHAR,Kukatpally,Independent,254

JABBAR KHAN,Kukatpally,Samajwadi Party,182

RUDRAPATNA KRISHNA MOHAN,Kukatpally,Shiv Sena,175

BANOTH LINGYA NAIK,Kukatpally,Telangana Prajala Party,170

SANKARA NARAYANA PATIKANI,Kukatpally,Samaikyandhra Parirakshana Samithi,139

MENDE SUDHAKAR YADAV,Kukatpally,Independent,135

VIJAY SINGH RAJPUROHIT,Kukatpally,Independent,127

PHANI KUMAR JUVVA,Kukatpally,Independent,120

None of the Above,Kukatpally,None of the Above,2134

DEVI REDDY SUDHEER REDDY,Lal Bahadur Nagar,Indian National Congress,113980

MUDDA GOWNI RAM MOHAN GOUD,Lal Bahadur Nagar,Telangana Rashtra Samithi,96132

SHEKHAR RAO PERALA,Lal Bahadur Nagar,Bharatiya Janata Party,21502

CHALLA RAM KALYAN,Lal Bahadur Nagar,Samajwadi Forward Bloc,3739

DHARMENDER GUNDELA,Lal Bahadur Nagar,Bahujan Samaj Party,691

BOMMA RAGHU RAM NETHA,Lal Bahadur Nagar,Nationalist Congress Party,558

PASULA GANGADHAR REDDY,Lal Bahadur Nagar,Pyramid Party of India,549

DONTHA SRINIVASULU,Lal Bahadur Nagar,Prajaa Swaraaj Party,428

MAMIDI RAMCHANDER,Lal Bahadur Nagar,Bahujana Left Party,412

UDUGU IDAIAH,Lal Bahadur Nagar,Independent,334

NARSIMHA SANGISHETTY,Lal Bahadur Nagar,Aam Aadmi Party,269

BATTULA VENKATESH GOUD,Lal Bahadur Nagar,Jai Swaraj Party,226

JUSTICE B.CHANDRA KUMAR,Lal Bahadur Nagar,Telangana Prajala Party,223

VARUN REDDY,Lal Bahadur Nagar,The Future India Party,213

GORRE RAMESH,Lal Bahadur Nagar,Telangana Labour Party,175

MULLETI LAKSHMI JAGADEESHWARI,Lal Bahadur Nagar,Independent,172

PREM GANDHI,Lal Bahadur Nagar,Shiv Sena,158

AKELLA KAMESWARI RAMA DEVI,Lal Bahadur Nagar,Jana Vaahini Party,156

JAYA PRAKASH DORNALA,Lal Bahadur Nagar,New India Party,150

CHEPURI RAJU,Lal Bahadur Nagar,Dalita Bahujana Party,124

SHYAM SUNDER GOUD GORA,Lal Bahadur Nagar,Telangana Communist Party of India,105

JAKKA YADAGIRI,Lal Bahadur Nagar,Social Justice Party of India,102

VENKATESH PILLI,Lal Bahadur Nagar,Independent,91

DR.K VEERA BHOGA VASANTHA RAYULU,Lal Bahadur Nagar,Samajwadi Party,87

M.PRAKURTHAMMA,Lal Bahadur Nagar,Independent,81

JAGAN MOHAN POLE,Lal Bahadur Nagar,Independent,74

ANUGU SAI KRISHNA,Lal Bahadur Nagar,Independent,73

KOULE JAGANNATHAM,Lal Bahadur Nagar,Bahujana Raajyam Party (Phule Ambedkar),68

DHYAPA RAMBABU REDDY,Lal Bahadur Nagar,Independent,61

KAKI PRAVEEN GOUD,Lal Bahadur Nagar,Independent,60

K.NAGADEVA (DEVA),Lal Bahadur Nagar,Independent,59

K. SRINIVASA CHARY,Lal Bahadur Nagar,Independent,59

R. SHANMUKHA CHARY,Lal Bahadur Nagar,Independent,53

M. NAGESH KUMAR GOUD,Lal Bahadur Nagar,Independent,43

BEERAM NAGARJUNA,Lal Bahadur Nagar,Independent,41

None of the Above,Lal Bahadur Nagar,None of the Above,3079

BHATTI VIKRAMARKA MALLU,Madhira,Indian National Congress,80598

KAMAL RAJU LINGALA,Madhira,Telangana Rashtra Samithi,77031

RAMBABU KOTA,Madhira,Bahujana Left Party,23030

KOTHAPALLI VENKATESWARA RAO,Madhira,Prajaa Swaraaj Party,1228

KATHULA SHYAMALA RAO,Madhira,Bharatiya Janata Party,1085

CHATLA NAGAMANI KUMAR,Madhira,Bahujan Samaj Party,914

BALAVANTHAPU KALYAN KUMAR,Madhira,Pyramid Party of India,680

KOTHAPALLI BABU,Madhira,Independent,448

RAMADAS MARKAPUDI,Madhira,Telangana Communist Party of India,434

SREENIVASA RAO KOPPULA,Madhira,Independent,266

